Time,PPG (Pulse)
233.043884,-0.05743408203125
233.04888408333332,-0.06134033203125
233.05388416666665,-0.0655517578125
233.05888424999998,-0.0701904296875
233.0638843333333,-0.0750732421875
233.06888441666663,-0.08050537109375
233.0738845,-0.086181640625
233.07888458333332,-0.0919189453125
233.08388466666665,-0.0975341796875
233.08888474999998,-0.10272216796875
233.0938848333333,-0.10791015625
233.09888491666666,-0.11322021484375
233.103885,-0.11859130859375
233.10888508333332,-0.12396240234375
233.11388516666665,-0.12908935546875
233.11888524999998,-0.134033203125
233.1238853333333,-0.13873291015625
233.12888541666666,-0.14337158203125
233.1338855,-0.14825439453125
233.13888558333332,-0.15350341796875
233.14388566666665,-0.15936279296875
233.14888574999998,-0.1656494140625
233.1538858333333,-0.172607421875
233.15888591666666,-0.1802978515625
233.163886,-0.18853759765625
233.16888608333332,-0.19720458984375
233.17388616666665,-0.20550537109375
233.17888624999998,-0.21356201171875
233.1838863333333,-0.22161865234375
233.18888641666666,-0.22998046875
233.1938865,-0.23870849609375
233.19888658333332,-0.24749755859375
233.20388666666665,-0.25592041015625
233.20888674999998,-0.26416015625
233.2138868333333,-0.27239990234375
233.21888691666666,-0.28076171875
233.223887,-0.28912353515625
233.22888708333332,-0.29766845703125
233.23388716666665,-0.306396484375
233.23888724999998,-0.3153076171875
233.2438873333333,-0.32366943359375
233.24888741666666,-0.3306884765625
233.2538875,-0.335205078125
233.25888758333332,-0.33642578125
233.26388766666665,-0.334228515625
233.26888774999998,-0.32855224609375
233.2738878333333,-0.31951904296875
233.27888791666666,-0.3072509765625
233.283888,-0.29180908203125
233.28888808333332,-0.2733154296875
233.29388816666665,-0.252197265625
233.29888824999998,-0.2286376953125
233.3038883333333,-0.2030029296875
233.30888841666666,-0.17572021484375
233.3138885,-0.14715576171875
233.31888858333332,-0.11785888671875
233.32388866666665,-0.08831787109375
233.32888874999998,-0.05902099609375
233.3338888333333,-0.03009033203125
233.33888891666666,-0.001708984375
233.343889,0.02581787109375
233.34888908333332,0.05255126953125
233.35388916666665,0.07806396484375
233.35888924999998,0.10198974609375
233.3638893333333,0.12408447265625
233.36888941666666,0.1441650390625
233.3738895,0.162109375
